1	1.0	1.0	1.0	1.0
1	1.0	0.2	0.2	0.386852807235
0	0.0	0.0	0.00568181818182	0
0	0.0	0.0	0.005	0
0	0.0	0.0	0.05	0
0	0.0	0.0	0.0277777777778	0
0	0.0	0.0	0.027027027027	0
0	0.0	0.0	0.03125	0
0	0.0	0.0	0.00826446280992	0
0	0.0	0.0	0.00806451612903	0
1	1.0	0.111111111111	0.111111111111	0.301029995664
0	0.0	0.0	0.00806451612903	0
1	1.0	0.125	0.125	0.315464876786
0	0.0	0.0	0.0227272727273	0
0	0.0	0.0	0.00515463917526	0
1	1.0	0.111111111111	0.111111111111	0.301029995664
1	1.0	1.0	1.0	1.0
0	0.0	0.0	0.00555555555556	0
0	0.0	0.0	0.00602409638554	0
0	0.0	0.0	0.010989010989	0
0	0.0	0.0	0.00558659217877	0
0	0.0	0.0	0.00787401574803	0
0	0.0	0.0	0.00666666666667	0
0	0.0	0.0	0.00510204081633	0
0	0.0	0.0	0.00510204081633	0
0	0.0	0.0	0.0222222222222	0
0	0.0	0.0	0.02	0
0	0.0	0.0	0.0454545454545	0
0	0.0	0.0	0.015873015873	0
0	0.0	0.0	0.00884955752212	0
0	0.0	0.0	0.0263157894737	0
0	0.0	0.0	0.00729927007299	0
0	0.0	0.0	0.0161290322581	0
0	0.0	0.0	0.00709219858156	0
0	0.0	0.0	0.0588235294118	0
0	0.0	0.0	0.025	0
0	0.0	0.0	0.0144927536232	0
0	0.0	0.0	0.0126582278481	0
0	0.0	0.0	0.0285714285714	0
0	0.0	0.0	0.004329004329	0
0	0.0	0.0	0.00564971751412	0
0	0.0	0.0	0.0135135135135	0
0	0.0	0.0	0.0046511627907	0
0	0.0	0.0	0.0909090909091	0
0	0.0	0.0	0.00515463917526	0
0	0.0	0.0	0.0178571428571	0
0	0.0	0.0	0.0185185185185	0
0	0.0	0.0	0.0909090909091	0
0	0.0	0.0	0.0125	0
0	0.0	0.0	0.0238095238095	0
1	1.0	0.5	0.5	0.630929753571
0	0.0	0.0	0.0106382978723	0
0	0.0	0.0	0.0196078431373	0
0	0.0	0.0	0.0217391304348	0
0	0.0	0.0	0.03125	0
0	0.0	0.0	0.00393700787402	0
1	1.0	0.5	0.5	0.630929753571
0	0.0	0.0	0.00813008130081	0
0	0.0	0.0	0.00189393939394	0
0	0.0	0.0	0.00144717800289	0
1	1.0	0.142857142857	0.142857142857	0.333333333333
0	0.0	0.0	0.00374531835206	0
1	1.0	0.1	0.1	0.289064826318
0	0.0	0.0	0.0277777777778	0
0	0.0	0.0	0.0185185185185	0
0	0.0	0.0	0.00943396226415	0
0	0.0	0.0	0.03125	0
0	0.0	0.0	0.00641025641026	0
1	1.0	1.0	1.0	1.0
1	1.0	1.0	1.0	1.0
0	0.0	0.0	0.00970873786408	0
0	0.0	0.0	0.0149253731343	0
0	0.0	0.0	0.0909090909091	0
1	1.0	1.0	1.0	1.0
1	1.0	1.0	1.0	1.0
1	1.0	1.0	1.0	1.0
1	1.0	1.0	1.0	1.0
0	0.0	0.0	0.0238095238095	0
0	0.0	0.0	0.0666666666667	0
0	0.0	0.0	0.0666666666667	0
1	1.0	0.333333333333	0.333333333333	0.5
1	1.0	0.5	0.5	0.630929753571
1	1.0	1.0	1.0	1.0
0	0.0	0.0	0.05	0
1	1.0	0.5	0.5	0.630929753571
0	0.0	0.0	0.0106382978723	0
1	1.0	0.5	0.5	0.630929753571
1	1.0	0.5	0.5	0.630929753571
0	0.0	0.0	0.0147058823529	0
0	0.0	0.0	0.00561797752809	0
0	0.0	0.0	0.00558659217877	0
1	1.0	1.0	1.0	1.0
0	0.0	0.0	0.0175438596491	0
0	0.0	0.0	0.0344827586207	0
1	1.0	1.0	1.0	1.0
0	0.0	0.0	0.00591715976331	0
1	1.0	0.5	0.5	0.630929753571
0	0.0	0.0	0.0172413793103	0
0	0.0	0.0	0.0188679245283	0
1	1.0	0.111111111111	0.111111111111	0.301029995664
0	0.0	0.0	0.0169491525424	0
1	1.0	1.0	1.0	1.0
0	0.0	0.0	0.0062893081761	0
1	1.0	0.5	0.5	0.630929753571
1	1.0	0.333333333333	0.333333333333	0.5
1	1.0	0.142857142857	0.142857142857	0.333333333333
0	0.0	0.0	0.00526315789474	0
0	0.0	0.0	0.00568181818182	0
1	1.0	1.0	1.0	1.0
0	0.0	0.0	0.0227272727273	0
1	1.0	1.0	1.0	1.0
0	0.0	0.0	0.00568181818182	0
1	1.0	1.0	1.0	1.0
1	1.0	1.0	1.0	1.0
0	0.0	0.0	0.00740740740741	0
1	1.0	0.2	0.2	0.386852807235
0	0.0	0.0	0.00724637681159	0
1	1.0	1.0	1.0	1.0
0	0.0	0.0	0.0149253731343	0
1	1.0	0.166666666667	0.166666666667	0.356207187108
0	0.0	0.0	0.00359712230216	0
0	0.0	0.0	0.0714285714286	0
0	0.0	0.0	0.0588235294118	0
0	0.0	0.0	0.0192307692308	0
0	0.0	0.0	0.0714285714286	0
0	0.0	0.0	0.00588235294118	0
0	0.0	0.0	0.0277777777778	0
0	0.0	0.0	0.0138888888889	0
0	0.0	0.0	0.0238095238095	0
